0.2262,0.02261
0.2261,0.0225937
0.226,0.0225775
0.2259,0.0225613
0.2258,0.022545
0.2257,0.0225288
0.2256,0.0225126
0.2255,0.0224963
0.2254,0.0224801
0.2253,0.0224639
0.2252,0.0224477
0.2251,0.0224315
0.225,0.0224153
0.2249,0.0223991
0.2248,0.0223829
0.2247,0.0223667
0.2246,0.0223505
0.2245,0.0223343
0.2244,0.0223181
0.2243,0.022302
0.2242,0.0222858
0.2241,0.0222696
0.224,0.0222535
0.2239,0.0222373
0.2238,0.0222212
0.2237,0.022205
0.2236,0.0221889
0.2235,0.0221727
0.2234,0.0221566
0.2233,0.0221404
0.2232,0.0221243
0.2231,0.0221082
0.223,0.022092
0.2229,0.0220759
0.2228,0.0220598
0.2227,0.0220437
0.2226,0.0220276
0.2225,0.0220115
0.2224,0.0219954
0.2223,0.0219793
0.2222,0.0219632
0.2221,0.0219471
0.222,0.021931
0.2219,0.0219149
0.2218,0.0218989
0.2217,0.0218828
0.2216,0.0218667
0.2215,0.0218506
0.2214,0.0218346
0.2213,0.0218185
0.2212,0.0218025
0.2211,0.0217864
0.221,0.0217704
0.2209,0.0217543
0.2208,0.0217383
0.2207,0.0217223
0.2206,0.0217062
0.2205,0.0216902
0.2204,0.0216742
0.2203,0.0216582
0.2202,0.0216422
0.2201,0.0216262
0.22,0.0216101
0.2199,0.0215941
0.2198,0.0215781
0.2197,0.0215622
0.2196,0.0215462
0.2195,0.0215302
0.2194,0.0215142
0.2193,0.0214982
0.2192,0.0214822
0.2191,0.0214663
0.219,0.0214503
0.2189,0.0214343
0.2188,0.0214184
0.2187,0.0214024
0.2186,0.0213865
0.2185,0.0213705
0.2184,0.0213546
0.2183,0.0213387
0.2182,0.0213227
0.2181,0.0213068
0.218,0.0212909
0.2179,0.021275
0.2178,0.021259
0.2177,0.0212431
0.2176,0.0212272
0.2175,0.0212113
0.2174,0.0211954
0.2173,0.0211795
0.2172,0.0211636
0.2171,0.0211477
0.217,0.0211318
0.2169,0.021116
0.2168,0.0211001
0.2167,0.0210842
0.2166,0.0210683
0.2165,0.0210525
0.2164,0.0210366
0.2163,0.0210208
0.2162,0.0210049
0.2161,0.0209891
0.216,0.0209732
0.2159,0.0209574
0.2158,0.0209415
0.2157,0.0209257
0.2156,0.0209099
0.2155,0.020894
0.2154,0.0208782
0.2153,0.0208624
0.2152,0.0208466
0.2151,0.0208308
0.215,0.020815
0.2149,0.0207992
0.2148,0.0207834
0.2147,0.0207676
0.2146,0.0207518
0.2145,0.020736
0.2144,0.0207202
0.2143,0.0207045
0.2142,0.0206887
0.2141,0.0206729
0.214,0.0206572
0.2139,0.0206414
0.2138,0.0206257
0.2137,0.0206099
0.2136,0.0205942
0.2135,0.0205784
0.2134,0.0205627
0.2133,0.0205469
0.2132,0.0205312
0.2131,0.0205155
0.213,0.0204998
0.2129,0.020484
0.2128,0.0204683
0.2127,0.0204526
0.2126,0.0204369
0.2125,0.0204212
0.2124,0.0204055
0.2123,0.0203898
0.2122,0.0203741
0.2121,0.0203584
0.212,0.0203427
0.2119,0.0203271
0.2118,0.0203114
0.2117,0.0202957
0.2116,0.0202801
0.2115,0.0202644
0.2114,0.0202487
0.2113,0.0202331
0.2112,0.0202174
0.2111,0.0202018
0.211,0.0201862
0.2109,0.0201705
0.2108,0.0201549
0.2107,0.0201393
0.2106,0.0201236
0.2105,0.020108
0.2104,0.0200924
0.2103,0.0200768
0.2102,0.0200612
0.2101,0.0200456
0.21,0.02003
0.2099,0.0200144
0.2098,0.0199988
0.2097,0.0199832
0.2096,0.0199676
0.2095,0.019952
0.2094,0.0199365
0.2093,0.0199209
0.2092,0.0199053
0.2091,0.0198898
0.209,0.0198742
0.2089,0.0198586
0.2088,0.0198431
0.2087,0.0198275
0.2086,0.019812
0.2085,0.0197965
0.2084,0.0197809
0.2083,0.0197654
0.2082,0.0197499
0.2081,0.0197344
0.208,0.0197188
0.2079,0.0197033
0.2078,0.0196878
0.2077,0.0196723
0.2076,0.0196568
0.2075,0.0196413
0.2074,0.0196258
0.2073,0.0196103
0.2072,0.0195949
0.2071,0.0195794
0.207,0.0195639
0.2069,0.0195484
0.2068,0.019533
0.2067,0.0195175
0.2066,0.019502
0.2065,0.0194866
0.2064,0.0194711
0.2063,0.0194557
0.2062,0.0194402
0.2061,0.0194248
0.206,0.0194094
0.2059,0.0193939
0.2058,0.0193785
0.2057,0.0193631
0.2056,0.0193477
0.2055,0.0193323
0.2054,0.0193169
0.2053,0.0193015
0.2052,0.0192861
0.2051,0.0192707
0.205,0.0192553
0.2049,0.0192399
0.2048,0.0192245
0.2047,0.0192091
0.2046,0.0191937
0.2045,0.0191784
0.2044,0.019163
0.2043,0.0191476
0.2042,0.0191323
0.2041,0.0191169
0.204,0.0191016
0.2039,0.0190862
0.2038,0.0190709
0.2037,0.0190556
0.2036,0.0190402
0.2035,0.0190249
0.2034,0.0190096
0.2033,0.0189942
0.2032,0.0189789
0.2031,0.0189636
0.203,0.0189483
0.2029,0.018933
0.2028,0.0189177
0.2027,0.0189024
0.2026,0.0188871
0.2025,0.0188718
0.2024,0.0188566
0.2023,0.0188413
0.2022,0.018826
0.2021,0.0188107
0.202,0.0187955
0.2019,0.0187802
0.2018,0.0187649
0.2017,0.0187497
0.2016,0.0187344
0.2015,0.0187192
0.2014,0.018704
0.2013,0.0186887
0.2012,0.0186735
0.2011,0.0186583
0.201,0.018643
0.2009,0.0186278
0.2008,0.0186126
0.2007,0.0185974
0.2006,0.0185822
0.2005,0.018567
0.2004,0.0185518
0.2003,0.0185366
0.2002,0.0185214
0.2001,0.0185062
0.2,0.018491
0.1999,0.0184759
0.1998,0.0184607
0.1997,0.0184455
0.1996,0.0184304
0.1995,0.0184152
0.1994,0.0184001
0.1993,0.0183849
0.1992,0.0183698
0.1991,0.0183546
0.199,0.0183395
0.1989,0.0183243
0.1988,0.0183092
0.1987,0.0182941
0.1986,0.018279
0.1985,0.0182639
0.1984,0.0182487
0.1983,0.0182336
0.1982,0.0182185
0.1981,0.0182034
0.198,0.0181883
0.1979,0.0181732
0.1978,0.0181582
0.1977,0.0181431
0.1976,0.018128
0.1975,0.0181129
0.1974,0.0180979
0.1973,0.0180828
0.1972,0.0180677
0.1971,0.0180527
0.197,0.0180376
0.1969,0.0180226
0.1968,0.0180075
0.1967,0.0179925
0.1966,0.0179775
0.1965,0.0179624
0.1964,0.0179474
0.1963,0.0179324
0.1962,0.0179174
0.1961,0.0179023
0.196,0.0178873
0.1959,0.0178723
0.1958,0.0178573
0.1957,0.0178423
0.1956,0.0178273
0.1955,0.0178124
0.1954,0.0177974
0.1953,0.0177824
0.1952,0.0177674
0.1951,0.0177525
0.195,0.0177375
0.1949,0.0177225
0.1948,0.0177076
0.1947,0.0176926
0.1946,0.0176777
0.1945,0.0176627
0.1944,0.0176478
0.1943,0.0176329
0.1942,0.0176179
0.1941,0.017603
0.194,0.0175881
0.1939,0.0175732
0.1938,0.0175582
0.1937,0.0175433
0.1936,0.0175284
0.1935,0.0175135
0.1934,0.0174986
0.1933,0.0174837
0.1932,0.0174689
0.1931,0.017454
0.193,0.0174391
0.1929,0.0174242
0.1928,0.0174094
0.1927,0.0173945
0.1926,0.0173797
0.1925,0.0173648
0.1924,0.0173499
0.1923,0.0173351
0.1922,0.0173202
0.1921,0.0173054
0.192,0.0172906
0.1919,0.0172757
0.1918,0.0172609
0.1917,0.0172461
0.1916,0.0172313
0.1915,0.0172164
0.1914,0.0172016
0.1913,0.0171868
0.1912,0.017172
0.1911,0.0171572
0.191,0.0171425
0.1909,0.0171277
0.1908,0.0171129
0.1907,0.0170981
0.1906,0.0170833
0.1905,0.0170686
0.1904,0.0170538
0.1903,0.017039
0.1902,0.0170243
0.1901,0.0170095
0.19,0.0169948
0.1899,0.01698
0.1898,0.0169653
0.1897,0.0169506
0.1896,0.0169358
0.1895,0.0169211
0.1894,0.0169064
0.1893,0.0168917
0.1892,0.016877
0.1891,0.0168623
0.189,0.0168476
0.1889,0.0168329
0.1888,0.0168182
0.1887,0.0168035
0.1886,0.0167888
0.1885,0.0167741
0.1884,0.0167594
0.1883,0.0167448
0.1882,0.0167301
0.1881,0.0167154
0.188,0.0167008
0.1879,0.0166861
0.1878,0.0166715
0.1877,0.0166568
0.1876,0.0166422
0.1875,0.0166276
0.1874,0.0166129
0.1873,0.0165983
0.1872,0.0165837
0.1871,0.0165691
0.187,0.0165545
0.1869,0.0165398
0.1868,0.0165252
0.1867,0.0165106
0.1866,0.016496
0.1865,0.0164815
0.1864,0.0164669
0.1863,0.0164523
0.1862,0.0164377
0.1861,0.0164231
0.186,0.0164086
0.1859,0.016394
0.1858,0.0163794
0.1857,0.0163649
0.1856,0.0163503
0.1855,0.0163358
0.1854,0.0163212
0.1853,0.0163067
0.1852,0.0162922
0.1851,0.0162776
0.185,0.0162631
0.1849,0.0162486
0.1848,0.0162341
0.1847,0.0162196
0.1846,0.0162051
0.1845,0.0161906
0.1844,0.0161761
0.1843,0.0161616
0.1842,0.0161471
0.1841,0.0161326
0.184,0.0161181
0.1839,0.0161037
0.1838,0.0160892
0.1837,0.0160747
0.1836,0.0160603
0.1835,0.0160458
0.1834,0.0160314
0.1833,0.0160169
0.1832,0.0160025
0.1831,0.015988
0.183,0.0159736
0.1829,0.0159592
0.1828,0.0159447
0.1827,0.0159303
0.1826,0.0159159
0.1825,0.0159015
0.1824,0.0158871
0.1823,0.0158727
0.1822,0.0158583
0.1821,0.0158439
0.182,0.0158295
0.1819,0.0158151
0.1818,0.0158007
0.1817,0.0157864
0.1816,0.015772
0.1815,0.0157576
0.1814,0.0157433
0.1813,0.0157289
0.1812,0.0157146
0.1811,0.0157002
0.181,0.0156859
0.1809,0.0156715
0.1808,0.0156572
0.1807,0.0156429
0.1806,0.0156285
0.1805,0.0156142
0.1804,0.0155999
0.1803,0.0155856
0.1802,0.0155713
0.1801,0.015557
0.18,0.0155427
0.1799,0.0155284
0.1798,0.0155141
0.1797,0.0154998
0.1796,0.0154856
0.1795,0.0154713
0.1794,0.015457
0.1793,0.0154427
0.1792,0.0154285
0.1791,0.0154142
0.179,0.0154
0.1789,0.0153857
0.1788,0.0153715
0.1787,0.0153573
0.1786,0.015343
0.1785,0.0153288
0.1784,0.0153146
0.1783,0.0153004
0.1782,0.0152861
0.1781,0.0152719
0.178,0.0152577
0.1779,0.0152435
0.1778,0.0152293
0.1777,0.0152151
0.1776,0.0152009
0.1775,0.0151868
0.1774,0.0151726
0.1773,0.0151584
0.1772,0.0151442
0.1771,0.0151301
0.177,0.0151159
0.1769,0.0151018
0.1768,0.0150876
0.1767,0.0150735
0.1766,0.0150593
0.1765,0.0150452
0.1764,0.0150311
0.1763,0.0150169
0.1762,0.0150028
0.1761,0.0149887
0.176,0.0149746
0.1759,0.0149605
0.1758,0.0149464
0.1757,0.0149323
0.1756,0.0149182
0.1755,0.0149041
0.1754,0.01489
0.1753,0.0148759
0.1752,0.0148619
0.1751,0.0148478
0.175,0.0148337
0.1749,0.0148197
0.1748,0.0148056
0.1747,0.0147915
0.1746,0.0147775
0.1745,0.0147635
0.1744,0.0147494
0.1743,0.0147354
0.1742,0.0147214
0.1741,0.0147073
0.174,0.0146933
0.1739,0.0146793
0.1738,0.0146653
0.1737,0.0146513
0.1736,0.0146373
0.1735,0.0146233
0.1734,0.0146093
0.1733,0.0145953
0.1732,0.0145813
0.1731,0.0145674
0.173,0.0145534
0.1729,0.0145394
0.1728,0.0145254
0.1727,0.0145115
0.1726,0.0144975
0.1725,0.0144836
0.1724,0.0144696
0.1723,0.0144557
0.1722,0.0144418
0.1721,0.0144278
0.172,0.0144139
0.1719,0.0144
0.1718,0.0143861
0.1717,0.0143722
0.1716,0.0143583
0.1715,0.0143444
0.1714,0.0143305
0.1713,0.0143166
0.1712,0.0143027
0.1711,0.0142888
0.171,0.0142749
0.1709,0.014261
0.1708,0.0142472
0.1707,0.0142333
0.1706,0.0142195
0.1705,0.0142056
0.1704,0.0141917
0.1703,0.0141779
0.1702,0.0141641
0.1701,0.0141502
0.17,0.0141364
0.1699,0.0141226
0.1698,0.0141087
0.1697,0.0140949
0.1696,0.0140811
0.1695,0.0140673
0.1694,0.0140535
0.1693,0.0140397
0.1692,0.0140259
0.1691,0.0140121
0.169,0.0139983
0.1689,0.0139846
0.1688,0.0139708
0.1687,0.013957
0.1686,0.0139433
0.1685,0.0139295
0.1684,0.0139158
0.1683,0.013902
0.1682,0.0138883
0.1681,0.0138745
0.168,0.0138608
0.1679,0.013847
0.1678,0.0138333
0.1677,0.0138196
0.1676,0.0138059
0.1675,0.0137922
0.1674,0.0137785
0.1673,0.0137648
0.1672,0.0137511
0.1671,0.0137374
0.167,0.0137237
0.1669,0.01371
0.1668,0.0136963
0.1667,0.0136827
0.1666,0.013669
0.1665,0.0136553
0.1664,0.0136417
0.1663,0.013628
0.1662,0.0136144
0.1661,0.0136007
0.166,0.0135871
0.1659,0.0135734
0.1658,0.0135598
0.1657,0.0135462
0.1656,0.0135326
0.1655,0.013519
0.1654,0.0135053
0.1653,0.0134917
0.1652,0.0134781
0.1651,0.0134645
0.165,0.013451
0.1649,0.0134374
0.1648,0.0134238
0.1647,0.0134102
0.1646,0.0133966
0.1645,0.0133831
0.1644,0.0133695
0.1643,0.013356
0.1642,0.0133424
0.1641,0.0133289
0.164,0.0133153
0.1639,0.0133018
0.1638,0.0132882
0.1637,0.0132747
0.1636,0.0132612
0.1635,0.0132477
0.1634,0.0132342
0.1633,0.0132206
0.1632,0.0132071
0.1631,0.0131936
0.163,0.0131802
0.1629,0.0131667
0.1628,0.0131532
0.1627,0.0131397
0.1626,0.0131262
0.1625,0.0131128
0.1624,0.0130993
0.1623,0.0130858
0.1622,0.0130724
0.1621,0.0130589
0.162,0.0130455
0.1619,0.013032
0.1618,0.0130186
0.1617,0.0130052
0.1616,0.0129918
0.1615,0.0129783
0.1614,0.0129649
0.1613,0.0129515
0.1612,0.0129381
0.1611,0.0129247
0.161,0.0129113
0.1609,0.0128979
0.1608,0.0128845
0.1607,0.0128711
0.1606,0.0128578
0.1605,0.0128444
0.1604,0.012831
0.1603,0.0128177
0.1602,0.0128043
0.1601,0.012791
0.16,0.0127776
0.1599,0.0127643
0.1598,0.0127509
0.1597,0.0127376
0.1596,0.0127243
0.1595,0.012711
0.1594,0.0126976
0.1593,0.0126843
0.1592,0.012671
0.1591,0.0126577
0.159,0.0126444
0.1589,0.0126311
0.1588,0.0126178
0.1587,0.0126046
0.1586,0.0125913
0.1585,0.012578
0.1584,0.0125647
0.1583,0.0125515
0.1582,0.0125382
0.1581,0.012525
0.158,0.0125117
0.1579,0.0124985
0.1578,0.0124852
0.1577,0.012472
0.1576,0.0124588
0.1575,0.0124456
0.1574,0.0124324
0.1573,0.0124191
0.1572,0.0124059
0.1571,0.0123927
0.157,0.0123795
0.1569,0.0123663
0.1568,0.0123532
0.1567,0.01234
0.1566,0.0123268
0.1565,0.0123136
0.1564,0.0123005
0.1563,0.0122873
0.1562,0.0122741
0.1561,0.012261
0.156,0.0122478
0.1559,0.0122347
0.1558,0.0122216
0.1557,0.0122084
0.1556,0.0121953
0.1555,0.0121822
0.1554,0.0121691
0.1553,0.0121559
0.1552,0.0121428
0.1551,0.0121297
0.155,0.0121166
0.1549,0.0121035
0.1548,0.0120905
0.1547,0.0120774
0.1546,0.0120643
0.1545,0.0120512
0.1544,0.0120382
0.1543,0.0120251
0.1542,0.012012
0.1541,0.011999
0.154,0.0119859
0.1539,0.0119729
0.1538,0.0119599
0.1537,0.0119468
0.1536,0.0119338
0.1535,0.0119208
0.1534,0.0119078
0.1533,0.0118948
0.1532,0.0118818
0.1531,0.0118687
0.153,0.0118558
0.1529,0.0118428
0.1528,0.0118298
0.1527,0.0118168
0.1526,0.0118038
0.1525,0.0117909
0.1524,0.0117779
0.1523,0.0117649
0.1522,0.011752
0.1521,0.011739
0.152,0.0117261
0.1519,0.0117131
0.1518,0.0117002
0.1517,0.0116873
0.1516,0.0116743
0.1515,0.0116614
0.1514,0.0116485
0.1513,0.0116356
0.1512,0.0116227
0.1511,0.0116098
0.151,0.0115969
0.1509,0.011584
0.1508,0.0115711
0.1507,0.0115583
0.1506,0.0115454
0.1505,0.0115325
0.1504,0.0115196
0.1503,0.0115068
0.1502,0.0114939
0.1501,0.0114811
0.15,0.0114682
0.1499,0.0114554
0.1498,0.0114426
0.1497,0.0114298
0.1496,0.0114169
0.1495,0.0114041
0.1494,0.0113913
0.1493,0.0113785
0.1492,0.0113657
0.1491,0.0113529
0.149,0.0113401
0.1489,0.0113273
0.1488,0.0113145
0.1487,0.0113018
0.1486,0.011289
0.1485,0.0112762
0.1484,0.0112635
0.1483,0.0112507
0.1482,0.011238
0.1481,0.0112252
0.148,0.0112125
0.1479,0.0111997
0.1478,0.011187
0.1477,0.0111743
0.1476,0.0111616
0.1475,0.0111489
0.1474,0.0111362
0.1473,0.0111234
0.1472,0.0111108
0.1471,0.0110981
0.147,0.0110854
0.1469,0.0110727
0.1468,0.01106
0.1467,0.0110473
0.1466,0.0110347
0.1465,0.011022
0.1464,0.0110094
0.1463,0.0109967
0.1462,0.0109841
0.1461,0.0109714
0.146,0.0109588
0.1459,0.0109462
0.1458,0.0109335
0.1457,0.0109209
0.1456,0.0109083
0.1455,0.0108957
0.1454,0.0108831
0.1453,0.0108705
0.1452,0.0108579
0.1451,0.0108453
0.145,0.0108327
0.1449,0.0108201
0.1448,0.0108076
0.1447,0.010795
0.1446,0.0107824
0.1445,0.0107699
0.1444,0.0107573
0.1443,0.0107448
0.1442,0.0107322
0.1441,0.0107197
0.144,0.0107072
0.1439,0.0106947
0.1438,0.0106821
0.1437,0.0106696
0.1436,0.0106571
0.1435,0.0106446
0.1434,0.0106321
0.1433,0.0106196
0.1432,0.0106071
0.1431,0.0105947
0.143,0.0105822
0.1429,0.0105697
0.1428,0.0105572
0.1427,0.0105448
0.1426,0.0105323
0.1425,0.0105199
0.1424,0.0105074
0.1423,0.010495
0.1422,0.0104825
0.1421,0.0104701
0.142,0.0104577
0.1419,0.0104453
0.1418,0.0104329
0.1417,0.0104205
0.1416,0.010408
0.1415,0.0103957
0.1414,0.0103833
0.1413,0.0103709
0.1412,0.0103585
0.1411,0.0103461
0.141,0.0103337
0.1409,0.0103214
0.1408,0.010309
0.1407,0.0102967
0.1406,0.0102843
0.1405,0.010272
0.1404,0.0102596
0.1403,0.0102473
0.1402,0.010235
0.1401,0.0102226
0.14,0.0102103
0.1399,0.010198
0.1398,0.0101857
0.1397,0.0101734
0.1396,0.0101611
0.1395,0.0101488
0.1394,0.0101365
0.1393,0.0101243
0.1392,0.010112
0.1391,0.0100997
0.139,0.0100875
0.1389,0.0100752
0.1388,0.0100629
0.1387,0.0100507
0.1386,0.0100385
0.1385,0.0100262
0.1384,0.010014
0.1383,0.0100018
0.1382,0.00998954
0.1381,0.00997732
0.138,0.00996511
0.1379,0.00995291
0.1378,0.00994071
0.1377,0.00992852
0.1376,0.00991633
0.1375,0.00990415
0.1374,0.00989197
0.1373,0.0098798
0.1372,0.00986763
0.1371,0.00985547
0.137,0.00984331
0.1369,0.00983116
0.1368,0.00981902
0.1367,0.00980688
0.1366,0.00979475
0.1365,0.00978262
0.1364,0.0097705
0.1363,0.00975838
0.1362,0.00974627
0.1361,0.00973416
0.136,0.00972206
0.1359,0.00970997
0.1358,0.00969788
0.1357,0.00968579
0.1356,0.00967371
0.1355,0.00966164
0.1354,0.00964957
0.1353,0.00963751
0.1352,0.00962545
0.1351,0.0096134
0.135,0.00960135
0.1349,0.00958931
0.1348,0.00957728
0.1347,0.00956525
0.1346,0.00955322
0.1345,0.00954121
0.1344,0.00952919
0.1343,0.00951719
0.1342,0.00950518
0.1341,0.00949319
0.134,0.0094812
0.1339,0.00946921
0.1338,0.00945723
0.1337,0.00944526
0.1336,0.00943329
0.1335,0.00942132
0.1334,0.00940936
0.1333,0.00939741
0.1332,0.00938547
0.1331,0.00937352
0.133,0.00936159
0.1329,0.00934966
0.1328,0.00933773
0.1327,0.00932581
0.1326,0.0093139
0.1325,0.00930199
0.1324,0.00929009
0.1323,0.00927819
0.1322,0.0092663
0.1321,0.00925441
0.132,0.00924253
0.1319,0.00923066
0.1318,0.00921879
0.1317,0.00920693
0.1316,0.00919507
0.1315,0.00918322
0.1314,0.00917137
0.1313,0.00915953
0.1312,0.00914769
0.1311,0.00913586
0.131,0.00912404
0.1309,0.00911222
0.1308,0.0091004
0.1307,0.0090886
0.1306,0.00907679
0.1305,0.009065
0.1304,0.00905321
0.1303,0.00904142
0.1302,0.00902964
0.1301,0.00901787
0.13,0.0090061
0.1299,0.00899433
0.1298,0.00898258
0.1297,0.00897082
0.1296,0.00895908
0.1295,0.00894734
0.1294,0.0089356
0.1293,0.00892387
0.1292,0.00891215
0.1291,0.00890043
0.129,0.00888872
0.1289,0.00887701
0.1288,0.00886531
0.1287,0.00885362
0.1286,0.00884193
0.1285,0.00883024
0.1284,0.00881856
0.1283,0.00880689
0.1282,0.00879522
0.1281,0.00878356
0.128,0.00877191
0.1279,0.00876026
0.1278,0.00874861
0.1277,0.00873697
0.1276,0.00872534
0.1275,0.00871371
0.1274,0.00870209
0.1273,0.00869047
0.1272,0.00867886
0.1271,0.00866726
0.127,0.00865566
0.1269,0.00864406
0.1268,0.00863248
0.1267,0.00862089
0.1266,0.00860932
0.1265,0.00859775
0.1264,0.00858618
0.1263,0.00857462
0.1262,0.00856307
0.1261,0.00855152
0.126,0.00853998
0.1259,0.00852844
0.1258,0.00851691
0.1257,0.00850539
0.1256,0.00849387
0.1255,0.00848235
0.1254,0.00847085
0.1253,0.00845935
0.1252,0.00844785
0.1251,0.00843636
0.125,0.00842487
0.1249,0.00841339
0.1248,0.00840192
0.1247,0.00839045
0.1246,0.00837899
0.1245,0.00836754
0.1244,0.00835609
0.1243,0.00834464
0.1242,0.0083332
0.1241,0.00832177
0.124,0.00831034
0.1239,0.00829892
0.1238,0.0082875
0.1237,0.00827609
0.1236,0.00826469
0.1235,0.00825329
0.1234,0.0082419
0.1233,0.00823051
0.1232,0.00821913
0.1231,0.00820776
0.123,0.00819639
0.1229,0.00818502
0.1228,0.00817367
0.1227,0.00816231
0.1226,0.00815097
0.1225,0.00813963
0.1224,0.00812829
0.1223,0.00811696
0.1222,0.00810564
0.1221,0.00809432
0.122,0.00808301
0.1219,0.00807171
0.1218,0.00806041
0.1217,0.00804911
0.1216,0.00803783
0.1215,0.00802654
0.1214,0.00801527
0.1213,0.008004
0.1212,0.00799273
0.1211,0.00798147
0.121,0.00797022
0.1209,0.00795897
0.1208,0.00794773
0.1207,0.0079365
0.1206,0.00792527
